txn_id,date,year,month,day,month_index,member,member_clean,role,merchant,category,category_clean,subcategory,account,payment_method,direction,amount,signed_amount,amount_abs,income_amount,expense_amount,savings_amount,debt_amount,essential_amount,asset_amount,currency,recurring,recurring_value,essential,essential_value,source,location,location_clean,note,anomaly_issue,anomaly_severity,anomaly_score,duplicate_key
TXN01344,2023-07-23,2023,7,23,31,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,22.32,-22.32,22.32,0,22.32,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-07-23|Household|Dog Tracker|22.32|subscriptions
TXN01345,2023-07-23,2023,7,23,31,Ola,Ola,family,Play Center,entertainment,entertainment,cinema,credit_card,card,out,241.72,-241.72,241.72,0,241.72,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2023-07-23|Ola|Play Center|241.72|entertainment
TXN01346,2023-07-20,2023,7,20,31,Marek,Marek,family,Board Game Cafe,entertainment,entertainment,games,credit_card,card,out,181.79,-181.79,181.79,0,181.79,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2023-07-20|Marek|Board Game Cafe|181.79|entertainment
TXN01347,2023-07-21,2023,7,21,31,Household,Household,family,Appliance Parts,repairs,repairs,home,checking,card,out,709.24,-709.24,709.24,0,709.24,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2023-07-21|Household|Appliance Parts|709.24|repairs
TXN01348,2023-07-16,2023,7,16,31,Household,Household,family,Travel Agency,holiday,holiday,lodging,credit_card,card,out,2935.62,-2935.62,2935.62,0,2935.62,0,0,0,0,PLN,false,0,false,0,card,Krakow,Krakow,,,none,0,2023-07-16|Household|Travel Agency|2935.62|holiday
TXN01349,2023-07-27,2023,7,27,31,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1322.4,-1322.4,1322.4,0,0,1322.4,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2023-07-27|Household|Savings Account|1322.4|savings
TXN01350,2023-07-28,2023,7,28,31,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,936.7,-936.7,936.7,0,0,936.7,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2023-07-28|Household|Brokerage ETF|936.7|investment
TXN01351,2023-08-26,2023,8,26,32,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,9268.5,9268.5,9268.5,9268.5,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2023-08-26|Anna|City Hospital|9268.5|income
TXN01352,2023-08-23,2023,8,23,32,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,601.44,601.44,601.44,601.44,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-23|Marek|Design Client B|601.44|income
TXN01353,2023-08-28,2023,8,28,32,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,795.02,795.02,795.02,795.02,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-28|Marek|Design Client A|795.02|income
TXN01354,2023-08-23,2023,8,23,32,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,750.2,750.2,750.2,750.2,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-23|Marek|Design Client A|750.2|income
TXN01355,2023-08-30,2023,8,30,32,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,1071.72,1071.72,1071.72,1071.72,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-30|Marek|Design Client A|1071.72|income
TXN01356,2023-08-26,2023,8,26,32,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,1006.9,1006.9,1006.9,1006.9,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-26|Marek|Design Client A|1006.9|income
TXN01357,2023-08-18,2023,8,18,32,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,887.56,887.56,887.56,887.56,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-18|Marek|Consulting Client|887.56|income
TXN01358,2023-08-18,2023,8,18,32,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,776.79,776.79,776.79,776.79,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-18|Marek|Design Client A|776.79|income
TXN01359,2023-08-12,2023,8,12,32,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,705.22,705.22,705.22,705.22,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-08-12|Marek|Consulting Client|705.22|income
TXN01360,2023-08-02,2023,8,2,32,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,4327.68,-4327.68,4327.68,0,4327.68,0,4327.68,4327.68,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2023-08-02|Household|Bank Habitat|4327.68|housing
TXN01361,2023-08-05,2023,8,5,32,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,927.36,-927.36,927.36,0,927.36,0,927.36,927.36,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2023-08-05|Household|Car Finance|927.36|debt
TXN01362,2023-08-06,2023,8,6,32,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,398.67,-398.67,398.67,0,398.67,0,0,398.67,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-08-06|Household|Power Grid|398.67|utilities
TXN01363,2023-08-18,2023,8,18,32,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,305.26,-305.26,305.26,0,305.26,0,0,305.26,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-08-18|Household|Gas Utility|305.26|utilities
TXN01364,2023-08-14,2023,8,14,32,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,172.12,-172.12,172.12,0,172.12,0,0,172.12,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-08-14|Household|Water Utility|172.12|utilities
TXN01365,2023-08-11,2023,8,11,32,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,123.43,-123.43,123.43,0,123.43,0,0,123.43,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-08-11|Household|Fiber Net|123.43|utilities
TXN01366,2023-08-14,2023,8,14,32,Marek,Marek,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,253.83,-253.83,253.83,0,253.83,0,0,253.83,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-14|Marek|Family Grocer|253.83|groceries
TXN01367,2023-08-14,2023,8,14,32,Marek,Marek,family,Fresh Market,groceries,groceries,weekly_shop,credit_card,card,out,214.49,-214.49,214.49,0,214.49,0,0,214.49,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-14|Marek|Fresh Market|214.49|groceries
TXN01368,2023-08-14,2023,8,14,32,Marek,Marek,family,Fresh Market,groceries,groceries,weekly_shop,credit_card,card,out,234.03,-234.03,234.03,0,234.03,0,0,234.03,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-14|Marek|Fresh Market|234.03|groceries
TXN01369,2023-08-05,2023,8,5,32,Anna,Anna,family,Fresh Market,groceries,groceries,bakery,credit_card,card,out,215.79,-215.79,215.79,0,215.79,0,0,215.79,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-08-05|Anna|Fresh Market|215.79|groceries
TXN01370,2023-08-25,2023,8,25,32,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,236.17,-236.17,236.17,0,236.17,0,0,236.17,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-25|Anna|Family Grocer|236.17|groceries
TXN01371,2023-08-06,2023,8,6,32,Anna,Anna,family,Green Farm,groceries,groceries,produce,credit_card,card,out,273.85,-273.85,273.85,0,273.85,0,0,273.85,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2023-08-06|Anna|Green Farm|273.85|groceries
TXN01372,2023-08-05,2023,8,5,32,Marek,Marek,family,Fuel Station,transport,transport,tickets,credit_card,cash,out,127.1,-127.1,127.1,0,127.1,0,0,127.1,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-05|Marek|Fuel Station|127.1|transport
TXN01373,2023-08-26,2023,8,26,32,Marek,Marek,family,Metro Pass,transport,transport,parking,credit_card,card,out,122.52,-122.52,122.52,0,122.52,0,0,122.52,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-26|Marek|Metro Pass|122.52|transport
TXN01374,2023-08-26,2023,8,26,32,Marek,Marek,family,Metro Pass,transport,transport,tickets,credit_card,card,out,129.69,-129.69,129.69,0,129.69,0,0,129.69,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-26|Marek|Metro Pass|129.69|transport
TXN01375,2023-08-05,2023,8,5,32,Marek,Marek,family,Metro Pass,transport,transport,service,credit_card,card,out,85.51,-85.51,85.51,0,85.51,0,0,85.51,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-05|Marek|Metro Pass|85.51|transport
TXN01376,2023-08-13,2023,8,13,32,Anna,Anna,family,Bike Service,transport,transport,parking,credit_card,card,out,133.52,-133.52,133.52,0,133.52,0,0,133.52,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-08-13|Anna|Bike Service|133.52|transport
TXN01377,2023-08-21,2023,8,21,32,Kuba,Kuba,family,Fuel Station,transport,transport,service,credit_card,card,out,155.76,-155.76,155.76,0,155.76,0,0,155.76,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-21|Kuba|Fuel Station|155.76|transport
TXN01378,2023-08-01,2023,8,1,32,Kuba,Kuba,child,Math Tutor,school,school,lunch,credit_card,card,out,122.27,-122.27,122.27,0,122.27,0,0,122.27,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-08-01|Kuba|Math Tutor|122.27|school
TXN01379,2023-08-19,2023,8,19,32,Kuba,Kuba,child,Bookshop,school,school,books,credit_card,card,out,133.29,-133.29,133.29,0,133.29,0,0,133.29,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-19|Kuba|Bookshop|133.29|school
TXN01380,2023-08-22,2023,8,22,32,Ola,Ola,child,Sports Club,school,school,lunch,credit_card,card,out,189.13,-189.13,189.13,0,189.13,0,0,189.13,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-22|Ola|Sports Club|189.13|school
TXN01381,2023-08-15,2023,8,15,32,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,114.43,-114.43,114.43,0,114.43,0,0,114.43,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-08-15|Luna|Vet Clinic|114.43|dog
TXN01382,2023-08-31,2023,8,31,32,Luna,Luna,dog,Pet Insurance,dog,dog,food,credit_card,card,out,128.12,-128.12,128.12,0,128.12,0,0,128.12,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-08-31|Luna|Pet Insurance|128.12|dog
TXN01383,2023-08-05,2023,8,5,32,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,72.79,-72.79,72.79,0,72.79,0,0,72.79,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-05|Luna|Vet Clinic|72.79|dog
TXN01384,2023-08-30,2023,8,30,32,Kuba,Kuba,family,Optician,healthcare,healthcare,medicine,credit_card,card,out,222.69,-222.69,222.69,0,222.69,0,0,222.69,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-08-30|Kuba|Optician|222.69|healthcare
TXN01385,2023-08-21,2023,8,21,32,Anna,Anna,family,Optician,healthcare,healthcare,glasses,credit_card,card,out,126.24,-126.24,126.24,0,126.24,0,0,126.24,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-08-21|Anna|Optician|126.24|healthcare
TXN01386,2023-08-04,2023,8,4,32,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,52.42,-52.42,52.42,0,52.42,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-08-04|Household|StreamBox|52.42|subscriptions
TXN01387,2023-08-07,2023,8,7,32,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,31.2,-31.2,31.2,0,31.2,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-08-07|Household|Cloud Drive|31.2|subscriptions
TXN01388,2023-08-23,2023,8,23,32,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,36.19,-36.19,36.19,0,36.19,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-08-23|Household|Music Plus|36.19|subscriptions
TXN01389,2023-08-20,2023,8,20,32,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,47.42,-47.42,47.42,0,47.42,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-08-20|Household|Kids Learn|47.42|subscriptions
TXN01390,2023-08-08,2023,8,8,32,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,22.46,-22.46,22.46,0,22.46,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-08-08|Household|Dog Tracker|22.46|subscriptions
TXN01391,2023-08-17,2023,8,17,32,Marek,Marek,family,Cinema,entertainment,entertainment,culture,credit_card,card,out,222.53,-222.53,222.53,0,222.53,0,0,0,0,PLN,false,0,false,0,card,Praga,Praga,,,none,0,2023-08-17|Marek|Cinema|222.53|entertainment
TXN01392,2023-08-25,2023,8,25,32,Ola,Ola,family,Museum,entertainment,entertainment,games,credit_card,card,out,270.42,-270.42,270.42,0,270.42,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2023-08-25|Ola|Museum|270.42|entertainment
TXN01393,2023-08-19,2023,8,19,32,Kuba,Kuba,family,Cinema,entertainment,entertainment,cinema,credit_card,card,out,287.36,-287.36,287.36,0,287.36,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2023-08-19|Kuba|Cinema|287.36|entertainment
TXN01394,2023-08-08,2023,8,8,32,Household,Household,family,Sea Apartment,holiday,holiday,lodging,credit_card,card,out,2820.46,-2820.46,2820.46,0,2820.46,0,0,0,0,PLN,false,0,false,0,card,Krakow,Krakow,,,none,0,2023-08-08|Household|Sea Apartment|2820.46|holiday
TXN01395,2023-08-27,2023,8,27,32,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1324.8,-1324.8,1324.8,0,0,1324.8,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2023-08-27|Household|Savings Account|1324.8|savings
TXN01396,2023-08-28,2023,8,28,32,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,938.4,-938.4,938.4,0,0,938.4,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2023-08-28|Household|Brokerage ETF|938.4|investment
TXN01397,2023-08-31,2023,8,31,32,Anna,Anna,family,Tax Office,refunds,refunds,refund,checking,bank_transfer,in,380.7,380.7,380.7,380.7,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2023-08-31|Anna|Tax Office|380.7|refunds
TXN01398,2023-09-26,2023,9,26,33,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,9268.5,9268.5,9268.5,9268.5,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2023-09-26|Anna|City Hospital|9268.5|income
TXN01399,2023-09-20,2023,9,20,33,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,908.95,908.95,908.95,908.95,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-20|Marek|UX Workshop|908.95|income
TXN01400,2023-09-21,2023,9,21,33,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,901.7,901.7,901.7,901.7,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-21|Marek|Design Client B|901.7|income
TXN01401,2023-09-24,2023,9,24,33,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,832.07,832.07,832.07,832.07,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-24|Marek|Design Client B|832.07|income
TXN01402,2023-09-22,2023,9,22,33,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,809.35,809.35,809.35,809.35,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-22|Marek|Design Client B|809.35|income
TXN01403,2023-09-24,2023,9,24,33,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,722.59,722.59,722.59,722.59,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-24|Marek|Design Client B|722.59|income
TXN01404,2023-09-17,2023,9,17,33,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,1030.81,1030.81,1030.81,1030.81,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-17|Marek|Consulting Client|1030.81|income
TXN01405,2023-09-23,2023,9,23,33,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,761.31,761.31,761.31,761.31,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2023-09-23|Marek|UX Workshop|761.31|income
TXN01406,2023-09-02,2023,9,2,33,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,4335.52,-4335.52,4335.52,0,4335.52,0,4335.52,4335.52,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2023-09-02|Household|Bank Habitat|4335.52|housing
TXN01407,2023-09-05,2023,9,5,33,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,929.04,-929.04,929.04,0,929.04,0,929.04,929.04,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2023-09-05|Household|Car Finance|929.04|debt
TXN01408,2023-09-16,2023,9,16,33,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,461.58,-461.58,461.58,0,461.58,0,0,461.58,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-09-16|Household|Power Grid|461.58|utilities
TXN01409,2023-09-07,2023,9,7,33,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,280.73,-280.73,280.73,0,280.73,0,0,280.73,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-09-07|Household|Gas Utility|280.73|utilities
TXN01410,2023-09-12,2023,9,12,33,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,199.24,-199.24,199.24,0,199.24,0,0,199.24,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-09-12|Household|Water Utility|199.24|utilities
TXN01411,2023-09-13,2023,9,13,33,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,113.75,-113.75,113.75,0,113.75,0,0,113.75,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2023-09-13|Household|Fiber Net|113.75|utilities
TXN01412,2023-09-13,2023,9,13,33,Anna,Anna,family,Fresh Market,groceries,groceries,weekly_shop,credit_card,card,out,280.56,-280.56,280.56,0,280.56,0,0,280.56,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-09-13|Anna|Fresh Market|280.56|groceries
TXN01413,2023-09-07,2023,9,7,33,Marek,Marek,family,Green Farm,groceries,groceries,household_items,credit_card,card,out,267.32,-267.32,267.32,0,267.32,0,0,267.32,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-09-07|Marek|Green Farm|267.32|groceries
TXN01414,2023-09-08,2023,9,8,33,Marek,Marek,family,Fresh Market,groceries,groceries,bakery,credit_card,card,out,231.04,-231.04,231.04,0,231.04,0,0,231.04,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2023-09-08|Marek|Fresh Market|231.04|groceries
TXN01415,2023-09-07,2023,9,7,33,Anna,Anna,family,Family Grocer,groceries,groceries,weekly_shop,credit_card,card,out,234.97,-234.97,234.97,0,234.97,0,0,234.97,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2023-09-07|Anna|Family Grocer|234.97|groceries
TXN01416,2023-09-08,2023,9,8,33,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,268.97,-268.97,268.97,0,268.97,0,0,268.97,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2023-09-08|Anna|Family Grocer|268.97|groceries
TXN01417,2023-09-11,2023,9,11,33,Anna,Anna,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,283.78,-283.78,283.78,0,283.78,0,0,283.78,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-09-11|Anna|Family Grocer|283.78|groceries
TXN01418,2023-09-27,2023,9,27,33,Anna,Anna,family,Green Farm,groceries,groceries,weekly_shop,credit_card,card,out,261.95,-261.95,261.95,0,261.95,0,0,261.95,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-27|Anna|Green Farm|261.95|groceries
TXN01419,2023-09-11,2023,9,11,33,Marek,Marek,family,Green Farm,groceries,groceries,household_items,credit_card,card,out,268.51,-268.51,268.51,0,268.51,0,0,268.51,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-11|Marek|Green Farm|268.51|groceries
TXN01420,2023-09-04,2023,9,4,33,Kuba,Kuba,family,Bike Service,transport,transport,service,credit_card,card,out,132.8,-132.8,132.8,0,132.8,0,0,132.8,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-04|Kuba|Bike Service|132.8|transport
TXN01421,2023-09-17,2023,9,17,33,Marek,Marek,family,Metro Pass,transport,transport,fuel,credit_card,card,out,122.79,-122.79,122.79,0,122.79,0,0,122.79,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-09-17|Marek|Metro Pass|122.79|transport
TXN01422,2023-09-07,2023,9,7,33,Ola,Ola,family,Metro Pass,transport,transport,fuel,credit_card,card,out,135.73,-135.73,135.73,0,135.73,0,0,135.73,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2023-09-07|Ola|Metro Pass|135.73|transport
TXN01423,2023-09-03,2023,9,3,33,Kuba,Kuba,family,Bike Service,transport,transport,parking,credit_card,cash,out,131.25,-131.25,131.25,0,131.25,0,0,131.25,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-09-03|Kuba|Bike Service|131.25|transport
TXN01424,2023-09-22,2023,9,22,33,Kuba,Kuba,family,Rail Tickets,transport,transport,fuel,credit_card,cash,out,108.03,-108.03,108.03,0,108.03,0,0,108.03,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-22|Kuba|Rail Tickets|108.03|transport
TXN01425,2023-09-03,2023,9,3,33,Kuba,Kuba,family,Fuel Station,transport,transport,fuel,credit_card,card,out,155.89,-155.89,155.89,0,155.89,0,0,155.89,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-09-03|Kuba|Fuel Station|155.89|transport
TXN01426,2023-09-02,2023,9,2,33,Ola,Ola,family,Fuel Station,transport,transport,fuel,credit_card,card,out,133.64,-133.64,133.64,0,133.64,0,0,133.64,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-09-02|Ola|Fuel Station|133.64|transport
TXN01427,2023-09-04,2023,9,4,33,Ola,Ola,child,Bookshop,school,school,activities,credit_card,card,out,214.57,-214.57,214.57,0,214.57,0,0,214.57,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-04|Ola|Bookshop|214.57|school
TXN01428,2023-09-10,2023,9,10,33,Kuba,Kuba,child,Math Tutor,school,school,books,credit_card,card,out,189.61,-189.61,189.61,0,189.61,0,0,189.61,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-10|Kuba|Math Tutor|189.61|school
TXN01429,2023-09-14,2023,9,14,33,Kuba,Kuba,child,Art Class,school,school,tuition,credit_card,card,out,144.84,-144.84,144.84,0,144.84,0,0,144.84,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-09-14|Kuba|Art Class|144.84|school
TXN01430,2023-09-04,2023,9,4,33,Ola,Ola,child,Bookshop,school,school,tuition,credit_card,card,out,160.07,-160.07,160.07,0,160.07,0,0,160.07,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-09-04|Ola|Bookshop|160.07|school
TXN01431,2023-09-13,2023,9,13,33,Luna,Luna,dog,Pet Insurance,dog,dog,insurance,credit_card,card,out,176.43,-176.43,176.43,0,176.43,0,0,176.43,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2023-09-13|Luna|Pet Insurance|176.43|dog
TXN01432,2023-09-27,2023,9,27,33,Luna,Luna,dog,Dog Groomer,dog,dog,vet,credit_card,card,out,125.09,-125.09,125.09,0,125.09,0,0,125.09,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2023-09-27|Luna|Dog Groomer|125.09|dog
TXN01433,2023-09-28,2023,9,28,33,Anna,Anna,family,Optician,healthcare,healthcare,glasses,credit_card,card,out,223.61,-223.61,223.61,0,223.61,0,0,223.61,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2023-09-28|Anna|Optician|223.61|healthcare
TXN01434,2023-09-09,2023,9,9,33,Kuba,Kuba,family,Clinic,healthcare,healthcare,visit,credit_card,card,out,194.59,-194.59,194.59,0,194.59,0,0,194.59,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2023-09-09|Kuba|Clinic|194.59|healthcare
TXN01435,2023-09-23,2023,9,23,33,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,52.75,-52.75,52.75,0,52.75,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-09-23|Household|StreamBox|52.75|subscriptions
TXN01436,2023-09-04,2023,9,4,33,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,31.4,-31.4,31.4,0,31.4,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-09-04|Household|Cloud Drive|31.4|subscriptions
TXN01437,2023-09-13,2023,9,13,33,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,36.42,-36.42,36.42,0,36.42,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-09-13|Household|Music Plus|36.42|subscriptions
TXN01438,2023-09-10,2023,9,10,33,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,47.73,-47.73,47.73,0,47.73,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-09-10|Household|Kids Learn|47.73|subscriptions
TXN01439,2023-09-13,2023,9,13,33,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,22.61,-22.61,22.61,0,22.61,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2023-09-13|Household|Dog Tracker|22.61|subscriptions
